legacy_path	status	matched_source	destination	confidence	notes
/category/blog/page/2	covered	/category/blog/page/:n	/the-dog-blog	high	Pagination → blog
/category/foster	covered	/category/foster	/foster-a-great-dane	high	WP foster category
/category/foster-family	covered	/category/foster-family	/foster-a-great-dane	high	WP foster-family category
/category/great-danes-2	covered	/category/great-danes-2	/about-great-danes	high	WP great-danes category
/category/great-danes-2/page/2	covered	/category/great-danes-2/page/:n	/about-great-danes	high	Pagination
/category/great-danes-2/page/3	covered	/category/great-danes-2/page/:n	/about-great-danes	high	Pagination
/category/great-danes-2/page/4	covered	/category/great-danes-2/page/:n	/about-great-danes	high	Pagination
/category/in-memory	covered	/category/in-memory	/adoption-successes	low	WP in-memory archive — surface for decision
/category/raising-danes	covered	/category/raising-danes	/about-great-danes	medium	WP raising-danes → about (semantic)
/category/successes	covered	/category/successes	/adoption-successes	high	WP successes archive → canonical
/category/successes/2014-successes	covered	/category/successes/2014-successes	/adoption-successes/2014	high	Year archive → /adoption-successes/2014
/category/successes/2015-successes	covered	/category/successes/2015-successes	/adoption-successes/2015	high	Year archive → /adoption-successes/2015
/category/successes/2015-successes/page/2	covered	/category/successes/2015-successes/page/:n	/adoption-successes/2015	high	Year archive pagination
/category/successes/2016-successes	covered	/category/successes/2016-successes	/adoption-successes/2016	high	Year archive → /adoption-successes/2016
/category/successes/2016-successes/page/2	covered	/category/successes/2016-successes/page/:n	/adoption-successes/2016	high	Year archive pagination
/category/successes/2017-successes	covered	/category/successes/2017-successes	/adoption-successes/2017	high	Year archive → /adoption-successes/2017
/category/successes/2017-successes/page/2	covered	/category/successes/2017-successes/page/:n	/adoption-successes/2017	high	Year archive pagination
/category/successes/2018-adopted-danes	covered	/category/successes/2018-adopted-danes	/adoption-successes/2018	high	Year archive → /adoption-successes/2018
/category/successes/2018-adopted-danes/page/2	covered	/category/successes/2018-adopted-danes/page/:n	/adoption-successes/2018	high	Year archive pagination
/category/successes/2019-successes	covered	/category/successes/2019-successes	/adoption-successes/2019	high	Year archive → /adoption-successes/2019
/category/successes/2019-successes/page/2	covered	/category/successes/2019-successes/page/:n	/adoption-successes/2019	high	Year archive pagination
/category/successes/2020-successes-successes	covered	/category/successes/2020-successes-successes	/adoption-successes/2020	high	Year archive → /adoption-successes/2020
/category/successes/2020-successes-successes/page/2	covered	/category/successes/2020-successes-successes/page/:n	/adoption-successes/2020	high	Year archive pagination
/category/successes/2020-successes-successes/page/3	covered	/category/successes/2020-successes-successes/page/:n	/adoption-successes/2020	high	Year archive pagination
/category/successes/2021-successes	covered	/category/successes/2021-successes	/adoption-successes/2021	high	Year archive → /adoption-successes/2021
/category/successes/2021-successes/page/2	covered	/category/successes/2021-successes/page/:n	/adoption-successes/2021	high	Year archive pagination
/category/successes/2022-succeses	covered	/category/successes/2022-succeses	/adoption-successes/2022	high	Year archive → /adoption-successes/2022
/category/successes/2022-succeses/page/2	covered	/category/successes/2022-succeses/page/:n	/adoption-successes/2022	high	Year archive pagination
/category/successes/2023-successes	covered	/category/successes/2023-successes	/adoption-successes/2023	high	Year archive → /adoption-successes/2023
/category/successes/2023-successes/page/2	covered	/category/successes/2023-successes/page/:n	/adoption-successes/2023	high	Year archive pagination
/category/successes/2023-successes/page/3	covered	/category/successes/2023-successes/page/:n	/adoption-successes/2023	high	Year archive pagination
/category/successes/2023-successes/page/4	covered	/category/successes/2023-successes/page/:n	/adoption-successes/2023	high	Year archive pagination
/category/successes/2024-successes	covered	/category/successes/2024-successes	/adoption-successes/2024	high	Year archive → /adoption-successes/2024
/category/successes/2024-successes/page/2	covered	/category/successes/2024-successes/page/:n	/adoption-successes/2024	high	Year archive pagination
/category/successes/2024-successes/page/3	covered	/category/successes/2024-successes/page/:n	/adoption-successes/2024	high	Year archive pagination
/category/successes/2025-successes	covered	/category/successes/2025-successes	/adoption-successes/2025	high	Year archive → /adoption-successes/2025
/category/successes/2025-successes/page/2	covered	/category/successes/2025-successes/page/:n	/adoption-successes/2025	high	Year archive pagination
/category/successes/page/2	covered	/category/successes/page/:n	/adoption-successes	high	Pagination → successes
/category/successes/page/3	covered	/category/successes/page/:n	/adoption-successes	high	Pagination → successes
/category/uncategorized	covered	/category/uncategorized	/the-dog-blog	high	WP default category → blog
/category/video	covered	/category/video	/the-dog-blog	low	WP video category — surface for decision
/cezar	orphan				
/cezar-has-a-home	covered	/:slug+-has-a-home	/adoption-successes	medium	Legacy success story (no year)
/chapman-has-a-home	covered	/:slug+-has-a-home	/adoption-successes	medium	Legacy success story (no year)
/charlee	orphan				
/charlie	orphan				
/charlo-has-a-home	covered	/:slug+-has-a-home	/adoption-successes	medium	Legacy success story (no year)
/charlotte-and-eleanor-have-a-home	covered	/:slug+-have-a-home	/adoption-successes	medium	Legacy success (paired dogs, "have a home")
/chaz	orphan				
/chaz-has-a-home	covered	/:slug+-has-a-home	/adoption-successes	medium	Legacy success story (no year)
/chaz/feed	covered	/:path*/feed	/the-dog-blog	low	RSS feeds (any subpath)
/chester	orphan				
/chevelle	orphan				
/chevelle-has-a-home	covered	/:slug+-has-a-home	/adoption-successes	medium	Legacy success story (no year)
/chevelle-home	covered	/:slug+-home	/adoption-successes	low	Legacy "-home" alias — surface for review
/chevy	orphan				
/chimayo	orphan				
/chimayo-has-a-home	covered	/:slug+-has-a-home	/adoption-successes	medium	Legacy success story (no year)
/chloe-has-a-home	covered	/:slug+-has-a-home	/adoption-successes	medium	Legacy success story (no year)
/chloe-has-a-home-2	covered	/:slug+-has-a-home	/adoption-successes	medium	Legacy success story (no year)
/chloe-has-a-home-3	covered	/:slug+-has-a-home	/adoption-successes	medium	Legacy success story (no year)
/chloe-has-a-home-4	covered	/:slug+-has-a-home	/adoption-successes	medium	Legacy success story (no year)
/chloe/feed	covered	/:path*/feed	/the-dog-blog	low	RSS feeds (any subpath)
/claire	orphan				
/cleo	orphan				
/clyde	orphan				
/clyde-has-a-home	covered	/:slug+-has-a-home	/adoption-successes	medium	Legacy success story (no year)
/coco	orphan				
/cocoa-has-a-home	covered	/:slug+-has-a-home	/adoption-successes	medium	Legacy success story (no year)
/coffee-bean	orphan				
/coloardo_events	orphan				
/coloardo_events/feed	covered	/:path*/feed	/the-dog-blog	low	RSS feeds (any subpath)
/colorado_events	orphan				
/colorado_events/feed	covered	/:path*/feed	/the-dog-blog	low	RSS feeds (any subpath)
/contact-us	orphan				
/contact-us/feed	covered	/:path*/feed	/the-dog-blog	low	RSS feeds (any subpath)
/cooper	orphan				
/cooper-has-a-home	covered	/:slug+-has-a-home	/adoption-successes	medium	Legacy success story (no year)
/covid-19-operational-information	orphan				
/cowboy	orphan				
/crockette	orphan				
/crockette-has-a-home	covered	/:slug+-has-a-home	/adoption-successes	medium	Legacy success story (no year)
/daisy	orphan				
/daisy-	orphan				
/daisy-harlequin	orphan				
/daisy-has-a-home	covered	/:slug+-has-a-home	/adoption-successes	medium	Legacy success story (no year)
/daisy-has-a-home-2	covered	/:slug+-has-a-home	/adoption-successes	medium	Legacy success story (no year)
/daisy-has-a-home-2020	covered	/:slug+-has-a-home	/adoption-successes	medium	Legacy success story (no year)
/daisy-has-a-home-3	covered	/:slug+-has-a-home	/adoption-successes	medium	Legacy success story (no year)
/daisy-has-a-home-4	covered	/:slug+-has-a-home	/adoption-successes	medium	Legacy success story (no year)
/daisy-may	orphan				
/daisy-may-has-a-home	covered	/:slug+-has-a-home	/adoption-successes	medium	Legacy success story (no year)
/dakota	orphan				
/dallas-has-a-home	covered	/:slug+-has-a-home	/adoption-successes	medium	Legacy success story (no year)
/dan	orphan				
/dana-has-a-home	covered	/:slug+-has-a-home	/adoption-successes	medium	Legacy success story (no year)
/dane-related-links	orphan				
/dane-related-links/feed	covered	/:path*/feed	/the-dog-blog	low	RSS feeds (any subpath)
/dante	orphan				
/dante-black	orphan				
/dante-has-a-home	covered	/:slug+-has-a-home	/adoption-successes	medium	Legacy success story (no year)
/dante-has-a-home-2	covered	/:slug+-has-a-home	/adoption-successes	medium	Legacy success story (no year)
/dante-has-a-home-3	covered	/:slug+-has-a-home	/adoption-successes	medium	Legacy success story (no year)
/dante-merle	orphan				
/daytona	orphan				
/daytona-has-a-home	covered	/:slug+-has-a-home	/adoption-successes	medium	Legacy success story (no year)
/destination	orphan				
/diego	orphan				
/diesel	orphan				
/diesel-has-a-home	covered	/:slug+-has-a-home	/adoption-successes	medium	Legacy success story (no year)
/diesel-has-a-home-2	covered	/:slug+-has-a-home	/adoption-successes	medium	Legacy success story (no year)
/dio-has-a-home	covered	/:slug+-has-a-home	/adoption-successes	medium	Legacy success story (no year)
/donate	covered	/donate	/donate-to-rmgdri	high	WP donate page
/donate/feed	covered	/:path*/feed	/the-dog-blog	low	RSS feeds (any subpath)
/donations-danes	covered	/donations-danes	/donate-to-rmgdri	high	Old donations page
/donut	orphan				
/dozer	orphan				
/dozer-has-a-home	covered	/:slug+-has-a-home	/adoption-successes	medium	Legacy success story (no year)
/dozer-has-a-home-2	covered	/:slug+-has-a-home	/adoption-successes	medium	Legacy success story (no year)
/dozer-has-a-home-3	covered	/:slug+-has-a-home	/adoption-successes	medium	Legacy success story (no year)
/drago	orphan				
/drakeo	orphan				
/duke	orphan				
/duke-black	orphan				
/duke-fawnequin	orphan				
/duke-has-a-home	covered	/:slug+-has-a-home	/adoption-successes	medium	Legacy success story (no year)
/duke-home	covered	/:slug+-home	/adoption-successes	low	Legacy "-home" alias — surface for review
/duke_crossed_rainbow_bridge	orphan				
/duncan	orphan				
/dutch	orphan				
/dutch-has-a-home	covered	/:slug+-has-a-home	/adoption-successes	medium	Legacy success story (no year)
/ebony	orphan				
/ebony-has-a-home	covered	/:slug+-has-a-home	/adoption-successes	medium	Legacy success story (no year)
/echo	orphan				
/ella	orphan				
/elvis	orphan				
/elvis-has-a-home	covered	/:slug+-has-a-home	/adoption-successes	medium	Legacy success story (no year)
/elvis-has-a-home-2020	covered	/:slug+-has-a-home	/adoption-successes	medium	Legacy success story (no year)
/emma	orphan				
/emma-has-a-home	covered	/:slug+-has-a-home	/adoption-successes	medium	Legacy success story (no year)
/erza	orphan				
/estrella	orphan				
/ev	orphan				
/events	no_redirect_needed	same_path_on_new_site	/events	high	Current Next.js route exists at same path
/events-2	orphan				
/events/3rd Annual Picnic 2003/Homex.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/events/3rd Annual Picnic 2003/Slide13.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/events/3rd Annual Picnic 2003/Slide3.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/events/3rd Annual Picnic 2003/Slide4.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/events/3rd Annual Picnic 2003/Slide5.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/events/3rd Annual Picnic 2003/Slide7.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/events/3rd Annual Picnic 2003/slide1.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/events/3rd Annual Picnic 2003/slide10.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/events/3rd Annual Picnic 2003/slide11.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/events/3rd Annual Picnic 2003/slide12.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/events/3rd Annual Picnic 2003/slide14.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/events/3rd Annual Picnic 2003/slide15.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/events/3rd Annual Picnic 2003/slide2.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/events/3rd Annual Picnic 2003/slide6.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/events/3rd Annual Picnic 2003/slide8.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/events/3rd Annual Picnic 2003/slide9.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/events/New Baby Classes.doc	orphan				
/events/calendar/html/2.5	orphan				
/events/calendar/html/calendar.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/events/calendar/html/index.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/events/calendar/html/index2.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/events/calendar/html/loading.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/events/calendar/html/text/css	orphan				
/events/feed	covered	/:path*/feed	/the-dog-blog	low	RSS feeds (any subpath)
/faq.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/feya	orphan				
/feya-has-a-home	covered	/:slug+-has-a-home	/adoption-successes	medium	Legacy success story (no year)
/fiona	orphan				
/flo	orphan				
/flora-has-a-home	covered	/:slug+-has-a-home	/adoption-successes	medium	Legacy success story (no year)
/flower-power	orphan				
/flower_power	orphan				
/flowerpower	orphan				
/flowerpower/feed	covered	/:path*/feed	/the-dog-blog	low	RSS feeds (any subpath)
/flowerpower__trashed	covered	/:slug__trashed	/	low	WP soft-delete artifact — defaulting to home
/food/banners	orphan				
/food/banners/information.php	orphan				
/foster-application	no_redirect_needed	same_path_on_new_site	/foster-application	high	Current Next.js route exists at same path
/foster-application/feed	covered	/:path*/feed	/the-dog-blog	low	RSS feeds (any subpath)
/foster-information	orphan				
/foster-information/feed	covered	/:path*/feed	/the-dog-blog	low	RSS feeds (any subpath)
/foster_Infx.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/fosterdog.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/francine	orphan				
/francine-has-a-home	covered	/:slug+-has-a-home	/adoption-successes	medium	Legacy success story (no year)
/francine-has-a-home-2	covered	/:slug+-has-a-home	/adoption-successes	medium	Legacy success story (no year)
/frank-has-a-home	covered	/:slug+-has-a-home	/adoption-successes	medium	Legacy success story (no year)
/freya	orphan				
/freya-has-a-home	covered	/:slug+-has-a-home	/adoption-successes	medium	Legacy success story (no year)
/fundraising	orphan				
/gabby	orphan				
/galleries/eoscommon	orphan				
/gdcalendar.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/gemma-has-a-home	covered	/:slug+-has-a-home	/adoption-successes	medium	Legacy success story (no year)
/geocities.com/gdcgkc	orphan				
/george	orphan				
/george-has-a-home	covered	/:slug+-has-a-home	/adoption-successes	medium	Legacy success story (no year)
/get_involved	orphan				
/get_involved/feed	covered	/:path*/feed	/the-dog-blog	low	RSS feeds (any subpath)
/gigi	orphan				
/gigi-has-a-home	covered	/:slug+-has-a-home	/adoption-successes	medium	Legacy success story (no year)
/gorn	orphan				
/gorn-has-a-home	covered	/:slug+-has-a-home	/adoption-successes	medium	Legacy success story (no year)
/grace	orphan				
/grace-has-a-home	covered	/:slug+-has-a-home	/adoption-successes	medium	Legacy success story (no year)
/grace-has-a-home-2	covered	/:slug+-has-a-home	/adoption-successes	medium	Legacy success story (no year)
/gracie-has-a-home	covered	/:slug+-has-a-home	/adoption-successes	medium	Legacy success story (no year)
/great-dane-health-resources	orphan				
/great-dane-health-resources/feed	covered	/:path*/feed	/the-dog-blog	low	RSS feeds (any subpath)
/great-dane-rescues	orphan				
/groot	orphan				
/gumby	orphan				
/gunnar	orphan				
/gunnar-has-a-home	covered	/:slug+-has-a-home	/adoption-successes	medium	Legacy success story (no year)
/gus	orphan				
/gus-has-a-home	covered	/:slug+-has-a-home	/adoption-successes	medium	Legacy success story (no year)
/gus-has-a-home-2	covered	/:slug+-has-a-home	/adoption-successes	medium	Legacy success story (no year)
/gypsy-rose	orphan				
/gypsy-rose-has-a-home	covered	/:slug+-has-a-home	/adoption-successes	medium	Legacy success story (no year)
/haley	orphan				
/hamlet/HTML/index.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/hamlet/HTML/sv400138.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/hamlet/HTML/sv400153.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/hamlet/HTML/sv400167.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/hamlet/HTML/sv400188.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/hamlet/HTML/sv400190.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/hamlet/HTML/sv400191.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/hamlet/HTML/sv400192.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/hamlet/HTML/sv400193.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/hamlet/HTML/sv400194.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/hamlet/HTML/sv400195.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/hamlet/HTML/sv400198.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/hamlet/HTML/sv400199.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/hamlet/HTML/sv400200.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/hamlet/HTML/sv400201.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/hamlet/HTML/sv400202.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/hamlet/HTML/sv400203.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/hamlet/HTML/sv400204.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/hamlet/proofs/2-01-05-10.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/hamlet/proofs/2-01-05-2.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/hamlet/proofs/2-01-05-3.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/hamlet/proofs/2-01-05-4.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/hamlet/proofs/2-01-05-5.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/hamlet/proofs/2-01-05-6.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/hamlet/proofs/2-01-05-7.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/hamlet/proofs/2-01-05-8.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/hamlet/proofs/2-01-05-9.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/hamlet/proofs/2-07-05-1.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/hamlet/proofs/2-07-05-2.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/hamlet/proofs/2-07-05-3.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/hamlet/proofs/2-07-05-4.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/hamlet/proofs/2-12-05-6.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/hamlet/proofs/2-12-05-7.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/hamlet/proofs/2-12-05-8.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/hamlet/proofs/2-12-05-9.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/hamlet/proofs/2-22-05.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/hamlet/proofs/2-28-05-1.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/hamlet/proofs/2-28-05-2.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/hamlet/proofs/2-28-05-3.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/hamlet/proofs/2-28-05-4.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/hamlet/proofs/2-28-05-5.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/hamlet/proofs/2-28-05-6.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/hamlet/proofs/hamlet.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/hamlet/proofs/hamlet1.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/hamlet/proofs/hamlet2.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/hamlet/proofs/hamlet3.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/hamlet/proofs/hamlet4.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/hamlet/proofs/hamlet5.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/hamlet/proofs/index.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/hank	orphan				
/hank-has-a-home	covered	/:slug+-has-a-home	/adoption-successes	medium	Legacy success story (no year)
/hank-home	covered	/:slug+-home	/adoption-successes	low	Legacy "-home" alias — surface for review
/harlem	orphan				
/harley	orphan				
/harley-2	orphan				
/harley-2/feed	covered	/:path*/feed	/the-dog-blog	low	RSS feeds (any subpath)
/harley-brindle	orphan				
/harley-has-a-home	covered	/:slug+-has-a-home	/adoption-successes	medium	Legacy success story (no year)
/harley-has-a-home-2020	covered	/:slug+-has-a-home	/adoption-successes	medium	Legacy success story (no year)
/harlow	orphan				
/harlow-has-a-home	covered	/:slug+-has-a-home	/adoption-successes	medium	Legacy success story (no year)
/harper-fawnequin	orphan				
/harper-has-a-home	covered	/:slug+-has-a-home	/adoption-successes	medium	Legacy success story (no year)
/harper-mantle	orphan				
/harper-mantle-has-a-home	covered	/:slug+-has-a-home	/adoption-successes	medium	Legacy success story (no year)
/harvey	orphan				
/haus	orphan				
/haus-home	covered	/:slug+-home	/adoption-successes	low	Legacy "-home" alias — surface for review
/hela	orphan				
/hela-has-a-home	covered	/:slug+-has-a-home	/adoption-successes	medium	Legacy success story (no year)
/helo-has-a-home	covered	/:slug+-has-a-home	/adoption-successes	medium	Legacy success story (no year)
/hennessey	orphan				
/hera-has-a-home	covered	/:slug+-has-a-home	/adoption-successes	medium	Legacy success story (no year)
/hercules	orphan				
/hercules-has-a-home	covered	/:slug+-has-a-home	/adoption-successes	medium	Legacy success story (no year)
/hercules-has-a-home-2	covered	/:slug+-has-a-home	/adoption-successes	medium	Legacy success story (no year)
/hercules-has-a-home-2018	covered	/:slug+-has-a-home	/adoption-successes	medium	Legacy success story (no year)
/herman-has-a-home	covered	/:slug+-has-a-home	/adoption-successes	medium	Legacy success story (no year)
/hilary	orphan				
/hilary-has-a-home	covered	/:slug+-has-a-home	/adoption-successes	medium	Legacy success story (no year)
/hobo	orphan				
/hobo-has-a-home	covered	/:slug+-has-a-home	/adoption-successes	medium	Legacy success story (no year)
/holly	orphan				
/holly-has-a-home	covered	/:slug+-has-a-home	/adoption-successes	medium	Legacy success story (no year)
/home-2/feed	covered	/:path*/feed	/the-dog-blog	low	RSS feeds (any subpath)
/horsey	orphan				
/horsey-has-a-home	covered	/:slug+-has-a-home	/adoption-successes	medium	Legacy success story (no year)
/hugo	orphan				
/ichabod	orphan				
/ichabod-has-a-home	covered	/:slug+-has-a-home	/adoption-successes	medium	Legacy success story (no year)
/idaho-events	orphan				
/idaho-events/feed	covered	/:path*/feed	/the-dog-blog	low	RSS feeds (any subpath)
/igive	orphan				
/igive/feed	covered	/:path*/feed	/the-dog-blog	low	RSS feeds (any subpath)
/in-memory-of-sarge	orphan				
/in-memory-of-waldo	orphan				
/index.html	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/indy-has-a-home	covered	/:slug+-has-a-home	/adoption-successes	medium	Legacy success story (no year)
/italics	orphan				
/italics-tally	orphan				
/italics/feed	covered	/:path*/feed	/the-dog-blog	low	RSS feeds (any subpath)
/its-all-about-the-dogs	orphan				
/itsy-bitsy-has-a-home	covered	/:slug+-has-a-home	/adoption-successes	medium	Legacy success story (no year)
/itsybitsy	orphan				
/izzy	orphan				
/izzy-has-a-home	covered	/:slug+-has-a-home	/adoption-successes	medium	Legacy success story (no year)
/izzy-has-a-home-2	covered	/:slug+-has-a-home	/adoption-successes	medium	Legacy success story (no year)
/jag/HTML/index.htm	covered	/:path*\.html	/	low	Pre-WP static HTML archive (Photos/, Events/, MissingPets/) — surface for decision
/jagger	orphan				
/jagger-has-a-home	covered	/:slug+-has-a-home	/adoption-successes	medium	Legacy success story (no year)
/jamison-has-a-home	covered	/:slug+-has-a-home	/adoption-successes	medium	Legacy success story (no year)
/jax	orphan				
/jax-has-a-home	covered	/:slug+-has-a-home	/adoption-successes	medium	Legacy success story (no year)
/jax-has-a-home-2	covered	/:slug+-has-a-home	/adoption-successes	medium	Legacy success story (no year)
/journey	orphan				
/jumbo	orphan				
/junior	orphan				
/junior-has-a-home	covered	/:slug+-has-a-home	/adoption-successes	medium	Legacy success story (no year)
/juniper	orphan				
/kahlan	orphan				
