legacy_path	source	wayback_hits	pattern_class	year_extracted	proposed_action	proposed_destination	match_status	confidence	notes
/gumby	wayback	1	plain_slug_unmatched		410		n_a	medium	Plain single-segment slug — no migrated content; assume pre-2022
/gunnar	wayback	1	plain_slug_unmatched		410		n_a	medium	Plain single-segment slug — no migrated content; assume pre-2022
/gunnar-has-a-home	wayback	1	success_no_year_prefix		410		n_a	medium	No year in URL; no Sanity match — assumed pre-2022 / lost content
/gus	wayback	1	plain_slug_unmatched		410		n_a	medium	Plain single-segment slug — no migrated content; assume pre-2022
/gus-has-a-home	wayback	1	success_no_year_prefix		410		n_a	medium	No year in URL; no Sanity match — assumed pre-2022 / lost content
/gus-has-a-home-2	wayback	1	success_no_year_prefix		410		n_a	medium	No year in URL; no Sanity match — assumed pre-2022 / lost content
/gypsy-rose	wayback	1	plain_slug_matched		308	/adoption-successes/2022/gypsy-rose-2022	matched_to_sanity_slug	medium	Plain slug matched migrated content
/gypsy-rose-has-a-home	wayback	1	success_no_year_prefix		308	/adoption-successes/2022/gypsy-rose-2022	matched_to_sanity_slug	medium	No year in URL; cross-referenced JSON to 2022
/haley	wayback	1	plain_slug_unmatched		410		n_a	medium	Plain single-segment slug — no migrated content; assume pre-2022
/hamlet/HTML/index.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/hamlet/HTML/sv400138.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/hamlet/HTML/sv400153.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/hamlet/HTML/sv400167.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/hamlet/HTML/sv400188.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/hamlet/HTML/sv400190.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/hamlet/HTML/sv400191.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/hamlet/HTML/sv400192.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/hamlet/HTML/sv400193.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/hamlet/HTML/sv400194.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/hamlet/HTML/sv400195.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/hamlet/HTML/sv400198.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/hamlet/HTML/sv400199.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/hamlet/HTML/sv400200.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/hamlet/HTML/sv400201.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/hamlet/HTML/sv400202.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/hamlet/HTML/sv400203.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/hamlet/HTML/sv400204.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/hamlet/proofs/2-01-05-10.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/hamlet/proofs/2-01-05-2.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/hamlet/proofs/2-01-05-3.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/hamlet/proofs/2-01-05-4.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/hamlet/proofs/2-01-05-5.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/hamlet/proofs/2-01-05-6.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/hamlet/proofs/2-01-05-7.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/hamlet/proofs/2-01-05-8.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/hamlet/proofs/2-01-05-9.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/hamlet/proofs/2-07-05-1.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/hamlet/proofs/2-07-05-2.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/hamlet/proofs/2-07-05-3.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/hamlet/proofs/2-07-05-4.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/hamlet/proofs/2-12-05-6.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/hamlet/proofs/2-12-05-7.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/hamlet/proofs/2-12-05-8.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/hamlet/proofs/2-12-05-9.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/hamlet/proofs/2-22-05.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/hamlet/proofs/2-28-05-1.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/hamlet/proofs/2-28-05-2.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/hamlet/proofs/2-28-05-3.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/hamlet/proofs/2-28-05-4.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/hamlet/proofs/2-28-05-5.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/hamlet/proofs/2-28-05-6.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/hamlet/proofs/hamlet.html	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/hamlet/proofs/hamlet1.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/hamlet/proofs/hamlet2.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/hamlet/proofs/hamlet3.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/hamlet/proofs/hamlet4.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/hamlet/proofs/hamlet5.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/hamlet/proofs/index.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/hank	wayback	1	plain_slug_unmatched		410		n_a	medium	Plain single-segment slug — no migrated content; assume pre-2022
/hank-has-a-home	wayback	1	success_no_year_prefix		410		n_a	medium	No year in URL; no Sanity match — assumed pre-2022 / lost content
/hank-home	wayback	1	success_home_alias		410		n_a	low	Old "-home" alias — likely pre-2022; surface for review
/harlem	wayback	1	plain_slug_matched		308	/adoption-successes/2024/harlem-2024	matched_to_sanity_slug	medium	Plain slug matched migrated content
/harley	wayback	1	plain_slug_unmatched		410		n_a	medium	Plain single-segment slug — no migrated content; assume pre-2022
/harley-2	wayback	1	plain_slug_unmatched		410		n_a	medium	Plain single-segment slug — no migrated content; assume pre-2022
/harley-2/feed	wayback	1	wp_feed		410		n_a	high	RSS feed — discontinued
/harley-brindle	wayback	1	plain_slug_matched		308	/adoption-successes/2025/harley-brindle-2025	matched_to_sanity_slug	medium	Plain slug matched migrated content
/harley-has-a-home	wayback	1	success_no_year_prefix		308	/adoption-successes/2025/harley-brindle-2025	matched_to_sanity_slug	medium	No year in URL; cross-referenced JSON to 2025
/harley-has-a-home-2020	wayback	1	success_no_year_prefix	2020	308	/adoption-successes/2025/harley-brindle-2025	matched_to_sanity_slug	medium	No year in URL; cross-referenced JSON to 2025
/harlow	wayback	1	plain_slug_unmatched		410		n_a	medium	Plain single-segment slug — no migrated content; assume pre-2022
/harlow-has-a-home	wayback	1	success_no_year_prefix		410		n_a	medium	No year in URL; no Sanity match — assumed pre-2022 / lost content
/harper-fawnequin	wayback	1	plain_slug_unmatched		410		n_a	medium	Plain single-segment slug — no migrated content; assume pre-2022
/harper-has-a-home	wayback	1	success_no_year_prefix		410		n_a	medium	No year in URL; no Sanity match — assumed pre-2022 / lost content
/harper-mantle	wayback	1	plain_slug_unmatched		410		n_a	medium	Plain single-segment slug — no migrated content; assume pre-2022
/harper-mantle-has-a-home	wayback	1	success_no_year_prefix		410		n_a	medium	No year in URL; no Sanity match — assumed pre-2022 / lost content
/harvey	wayback	1	plain_slug_unmatched		410		n_a	medium	Plain single-segment slug — no migrated content; assume pre-2022
/haus	wayback	1	plain_slug_unmatched		410		n_a	medium	Plain single-segment slug — no migrated content; assume pre-2022
/haus-home	wayback	1	success_home_alias		410		n_a	low	Old "-home" alias — likely pre-2022; surface for review
/hela	wayback	1	plain_slug_unmatched		410		n_a	medium	Plain single-segment slug — no migrated content; assume pre-2022
/hela-has-a-home	wayback	1	success_no_year_prefix		410		n_a	medium	No year in URL; no Sanity match — assumed pre-2022 / lost content
/helo-has-a-home	wayback	1	success_no_year_prefix		410		n_a	medium	No year in URL; no Sanity match — assumed pre-2022 / lost content
/hennessey	wayback	1	plain_slug_matched		308	/adoption-successes/2025/hennessey-2025	matched_to_sanity_slug	medium	Plain slug matched migrated content
/hera-has-a-home	wayback	1	success_no_year_prefix		410		n_a	medium	No year in URL; no Sanity match — assumed pre-2022 / lost content
/hercules	wayback	1	plain_slug_unmatched		410		n_a	medium	Plain single-segment slug — no migrated content; assume pre-2022
/hercules-has-a-home	wayback	1	success_no_year_prefix		410		n_a	medium	No year in URL; no Sanity match — assumed pre-2022 / lost content
/hercules-has-a-home-2	wayback	1	success_no_year_prefix		410		n_a	medium	No year in URL; no Sanity match — assumed pre-2022 / lost content
/hercules-has-a-home-2018	wayback	1	success_no_year_prefix	2018	410		n_a	medium	No year in URL; no Sanity match — assumed pre-2022 / lost content
/herman-has-a-home	wayback	1	success_no_year_prefix		410		n_a	medium	No year in URL; no Sanity match — assumed pre-2022 / lost content
/hilary	wayback	1	plain_slug_unmatched		410		n_a	medium	Plain single-segment slug — no migrated content; assume pre-2022
/hilary-has-a-home	wayback	1	success_no_year_prefix		410		n_a	medium	No year in URL; no Sanity match — assumed pre-2022 / lost content
/hobo	wayback	1	plain_slug_unmatched		410		n_a	medium	Plain single-segment slug — no migrated content; assume pre-2022
/hobo-has-a-home	wayback	1	success_no_year_prefix		410		n_a	medium	No year in URL; no Sanity match — assumed pre-2022 / lost content
/holly	wayback	1	plain_slug_matched		308	/adoption-successes/2022/holly-2022	matched_to_sanity_slug	medium	Plain slug matched migrated content
/holly-has-a-home	wayback	1	success_no_year_prefix		308	/adoption-successes/2022/holly-2022	matched_to_sanity_slug	medium	No year in URL; cross-referenced JSON to 2022
/home-2/feed	wayback	1	wp_feed		410		n_a	high	RSS feed — discontinued
/horsey	wayback	1	plain_slug_unmatched		410		n_a	medium	Plain single-segment slug — no migrated content; assume pre-2022
/horsey-has-a-home	wayback	1	success_no_year_prefix		410		n_a	medium	No year in URL; no Sanity match — assumed pre-2022 / lost content
/hugo	wayback	1	plain_slug_unmatched		410		n_a	medium	Plain single-segment slug — no migrated content; assume pre-2022
/ichabod	wayback	1	plain_slug_unmatched		410		n_a	medium	Plain single-segment slug — no migrated content; assume pre-2022
/ichabod-has-a-home	wayback	1	success_no_year_prefix		410		n_a	medium	No year in URL; no Sanity match — assumed pre-2022 / lost content
/idaho-events	wayback	1	plain_slug_unmatched		410		n_a	medium	Plain single-segment slug — no migrated content; assume pre-2022
/idaho-events/feed	wayback	1	wp_feed		410		n_a	high	RSS feed — discontinued
/igive	wayback	1	plain_slug_unmatched		410		n_a	medium	Plain single-segment slug — no migrated content; assume pre-2022
/igive/feed	wayback	1	wp_feed		410		n_a	high	RSS feed — discontinued
/in-memory-of-sarge	wayback	1	plain_slug_unmatched		410		n_a	medium	Plain single-segment slug — no migrated content; assume pre-2022
/in-memory-of-waldo	wayback	1	plain_slug_unmatched		410		n_a	medium	Plain single-segment slug — no migrated content; assume pre-2022
/index.html	wayback	2	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/indy-has-a-home	wayback	1	success_no_year_prefix		410		n_a	medium	No year in URL; no Sanity match — assumed pre-2022 / lost content
/italics	wayback	1	plain_slug_unmatched		410		n_a	medium	Plain single-segment slug — no migrated content; assume pre-2022
/italics-tally	wayback	1	plain_slug_unmatched		410		n_a	medium	Plain single-segment slug — no migrated content; assume pre-2022
/italics/feed	wayback	1	wp_feed		410		n_a	high	RSS feed — discontinued
/its-all-about-the-dogs	wayback	1	plain_slug_unmatched		410		n_a	medium	Plain single-segment slug — no migrated content; assume pre-2022
/itsy-bitsy-has-a-home	wayback	1	success_no_year_prefix		410		n_a	medium	No year in URL; no Sanity match — assumed pre-2022 / lost content
/itsybitsy	wayback	1	plain_slug_unmatched		410		n_a	medium	Plain single-segment slug — no migrated content; assume pre-2022
/izzy	wayback	1	plain_slug_unmatched		410		n_a	medium	Plain single-segment slug — no migrated content; assume pre-2022
/izzy-has-a-home	wayback	1	success_no_year_prefix		410		n_a	medium	No year in URL; no Sanity match — assumed pre-2022 / lost content
/izzy-has-a-home-2	wayback	1	success_no_year_prefix		410		n_a	medium	No year in URL; no Sanity match — assumed pre-2022 / lost content
/jag/HTML/index.htm	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/jagger	wayback	1	plain_slug_unmatched		410		n_a	medium	Plain single-segment slug — no migrated content; assume pre-2022
/jagger-has-a-home	wayback	1	success_no_year_prefix		410		n_a	medium	No year in URL; no Sanity match — assumed pre-2022 / lost content
/jamison-has-a-home	wayback	1	success_no_year_prefix		410		n_a	medium	No year in URL; no Sanity match — assumed pre-2022 / lost content
/jax	wayback	1	plain_slug_unmatched		410		n_a	medium	Plain single-segment slug — no migrated content; assume pre-2022
/jax-has-a-home	wayback	1	success_no_year_prefix		410		n_a	medium	No year in URL; no Sanity match — assumed pre-2022 / lost content
/jax-has-a-home-2	wayback	1	success_no_year_prefix		410		n_a	medium	No year in URL; no Sanity match — assumed pre-2022 / lost content
/journey	wayback	1	plain_slug_matched		308	/adoption-successes/2025/journey-2025	matched_to_sanity_slug	medium	Plain slug matched migrated content
/jumbo	wayback	1	plain_slug_unmatched		410		n_a	medium	Plain single-segment slug — no migrated content; assume pre-2022
/junior	wayback	1	plain_slug_unmatched		410		n_a	medium	Plain single-segment slug — no migrated content; assume pre-2022
/junior-has-a-home	wayback	1	success_no_year_prefix		410		n_a	medium	No year in URL; no Sanity match — assumed pre-2022 / lost content
/juniper	wayback	1	plain_slug_matched		308	/adoption-successes/2022/juniper-2022	matched_to_sanity_slug	medium	Plain slug matched migrated content
/kahlan	wayback	1	plain_slug_unmatched		410		n_a	medium	Plain single-segment slug — no migrated content; assume pre-2022
/kahlan-has-a-home	wayback	1	success_no_year_prefix		410		n_a	medium	No year in URL; no Sanity match — assumed pre-2022 / lost content
/kai	wayback	1	plain_slug_matched		308	/adoption-successes/2024/kai-2024	matched_to_sanity_slug	medium	Plain slug matched migrated content
/kali	wayback	1	plain_slug_unmatched		410		n_a	medium	Plain single-segment slug — no migrated content; assume pre-2022
/kali-has-a-home	wayback	1	success_no_year_prefix		410		n_a	medium	No year in URL; no Sanity match — assumed pre-2022 / lost content
/kane	wayback	1	plain_slug_matched		308	/adoption-successes/2023/kane-2023	matched_to_sanity_slug	medium	Plain slug matched migrated content
/kane-has-a-home	wayback	1	success_no_year_prefix		308	/adoption-successes/2023/kane-2023	matched_to_sanity_slug	medium	No year in URL; cross-referenced JSON to 2023
/kane-has-a-home-2020	wayback	1	success_no_year_prefix	2020	308	/adoption-successes/2023/kane-2023	matched_to_sanity_slug	medium	No year in URL; cross-referenced JSON to 2023
/kaori-has-a-home	wayback	1	success_no_year_prefix		410		n_a	medium	No year in URL; no Sanity match — assumed pre-2022 / lost content
/kara	wayback	1	plain_slug_matched		308	/adoption-successes/2025/kara-2025	matched_to_sanity_slug	medium	Plain slug matched migrated content
/kaya-has-a-home	wayback	1	success_no_year_prefix		410		n_a	medium	No year in URL; no Sanity match — assumed pre-2022 / lost content
/kenya-has-a-home	wayback	1	success_no_year_prefix		410		n_a	medium	No year in URL; no Sanity match — assumed pre-2022 / lost content
/kenya-has-a-home-2	wayback	1	success_no_year_prefix		410		n_a	medium	No year in URL; no Sanity match — assumed pre-2022 / lost content
/kevin	wayback	1	sanity_dog_slug_collision		hold		n_a	low	Legacy /kevin collides with current available-dane slug — operator content-fidelity check (CLAUDE.md Rule 9)
/khaleesi	wayback	1	plain_slug_unmatched		410		n_a	medium	Plain single-segment slug — no migrated content; assume pre-2022
/khaleesi-has-a-home	wayback	1	success_no_year_prefix		410		n_a	medium	No year in URL; no Sanity match — assumed pre-2022 / lost content
/khan	wayback	1	plain_slug_matched		308	/adoption-successes/2022/khan-2022	matched_to_sanity_slug	medium	Plain slug matched migrated content
/kilo	wayback	1	plain_slug_unmatched		410		n_a	medium	Plain single-segment slug — no migrated content; assume pre-2022
/kilo-has-a-home	wayback	1	success_no_year_prefix		410		n_a	medium	No year in URL; no Sanity match — assumed pre-2022 / lost content
/kilo-has-a-home-2	wayback	1	success_no_year_prefix		410		n_a	medium	No year in URL; no Sanity match — assumed pre-2022 / lost content
/kimber-has-a-home	wayback	1	success_no_year_prefix		410		n_a	medium	No year in URL; no Sanity match — assumed pre-2022 / lost content
/king-has-a-home	wayback	1	success_no_year_prefix		308	/adoption-successes/2023/king-2023	matched_to_sanity_slug	medium	No year in URL; cross-referenced JSON to 2023
/king-louie	wayback	1	plain_slug_unmatched		410		n_a	medium	Plain single-segment slug — no migrated content; assume pre-2022
/king-louie-home	wayback	1	success_home_alias		410		n_a	low	Old "-home" alias — likely pre-2022; surface for review
/kingston	wayback	1	plain_slug_matched		308	/adoption-successes/2023/kingston-2023	matched_to_sanity_slug	medium	Plain slug matched migrated content
/kinnick	wayback	1	plain_slug_unmatched		410		n_a	medium	Plain single-segment slug — no migrated content; assume pre-2022
/kinnick-has-a-home	wayback	1	success_no_year_prefix		410		n_a	medium	No year in URL; no Sanity match — assumed pre-2022 / lost content
/kinnick-has-a-home-2	wayback	1	success_no_year_prefix		410		n_a	medium	No year in URL; no Sanity match — assumed pre-2022 / lost content
/kiva	wayback	1	plain_slug_unmatched		410		n_a	medium	Plain single-segment slug — no migrated content; assume pre-2022
/kona	wayback	1	plain_slug_unmatched		410		n_a	medium	Plain single-segment slug — no migrated content; assume pre-2022
/kona-has-a-home	wayback	1	success_no_year_prefix		410		n_a	medium	No year in URL; no Sanity match — assumed pre-2022 / lost content
/korben	wayback	1	plain_slug_matched		308	/adoption-successes/2024/korben-2024	matched_to_sanity_slug	medium	Plain slug matched migrated content
/kratos	wayback	1	plain_slug_unmatched		410		n_a	medium	Plain single-segment slug — no migrated content; assume pre-2022
/kratos-has-a-home	wayback	1	success_no_year_prefix		410		n_a	medium	No year in URL; no Sanity match — assumed pre-2022 / lost content
/kujo	wayback	1	plain_slug_unmatched		410		n_a	medium	Plain single-segment slug — no migrated content; assume pre-2022
/kujo-has-a-home	wayback	1	success_no_year_prefix		410		n_a	medium	No year in URL; no Sanity match — assumed pre-2022 / lost content
/kumo	wayback	1	plain_slug_matched		308	/adoption-successes/2024/kumo-2024	matched_to_sanity_slug	medium	Plain slug matched migrated content
/kweli	wayback	1	plain_slug_unmatched		410		n_a	medium	Plain single-segment slug — no migrated content; assume pre-2022
/kweli-home	wayback	1	success_home_alias		410		n_a	low	Old "-home" alias — likely pre-2022; surface for review
/kylo	wayback	1	plain_slug_unmatched		410		n_a	medium	Plain single-segment slug — no migrated content; assume pre-2022
/kylo-has-a-home	wayback	1	success_no_year_prefix		410		n_a	medium	No year in URL; no Sanity match — assumed pre-2022 / lost content
/lachlan	wayback	1	plain_slug_unmatched		410		n_a	medium	Plain single-segment slug — no migrated content; assume pre-2022
/lachlan-has-a-home	wayback	1	success_no_year_prefix		410		n_a	medium	No year in URL; no Sanity match — assumed pre-2022 / lost content
/lady	wayback	1	plain_slug_matched		308	/adoption-successes/2025/lady-2025	matched_to_sanity_slug	medium	Plain slug matched migrated content
/lady-has-a-home	wayback	1	success_no_year_prefix		308	/adoption-successes/2025/lady-2025	matched_to_sanity_slug	medium	No year in URL; cross-referenced JSON to 2025
/layla	wayback	1	plain_slug_unmatched		410		n_a	medium	Plain single-segment slug — no migrated content; assume pre-2022
/layla-has-a-home	wayback	1	success_no_year_prefix		410		n_a	medium	No year in URL; no Sanity match — assumed pre-2022 / lost content
/layla/feed	wayback	1	wp_feed		410		n_a	high	RSS feed — discontinued
/leia	wayback	1	plain_slug_unmatched		410		n_a	medium	Plain single-segment slug — no migrated content; assume pre-2022
/leia-has-a-home	wayback	1	success_no_year_prefix		410		n_a	medium	No year in URL; no Sanity match — assumed pre-2022 / lost content
/leila	wayback	1	plain_slug_unmatched		410		n_a	medium	Plain single-segment slug — no migrated content; assume pre-2022
/leila-has-a-home	wayback	1	success_no_year_prefix		410		n_a	medium	No year in URL; no Sanity match — assumed pre-2022 / lost content
/leo	wayback	1	plain_slug_matched		308	/adoption-successes/2025/leo-2025	matched_to_sanity_slug	medium	Plain slug matched migrated content
/leonidas	wayback	1	plain_slug_unmatched		410		n_a	medium	Plain single-segment slug — no migrated content; assume pre-2022
/leonidas-has-a-home	wayback	1	success_no_year_prefix		410		n_a	medium	No year in URL; no Sanity match — assumed pre-2022 / lost content
/liberty-has-a-home	wayback	1	success_no_year_prefix		410		n_a	medium	No year in URL; no Sanity match — assumed pre-2022 / lost content
/life-really-like-great-dane	wayback	1	plain_slug_unmatched		410		n_a	medium	Plain single-segment slug — no migrated content; assume pre-2022
/life-settlements	wayback	1	plain_slug_unmatched		410		n_a	medium	Plain single-segment slug — no migrated content; assume pre-2022
/lilah	wayback	1	plain_slug_matched		308	/adoption-successes/2025/lilah-2025	matched_to_sanity_slug	medium	Plain slug matched migrated content
/lilith	wayback	1	plain_slug_unmatched		410		n_a	medium	Plain single-segment slug — no migrated content; assume pre-2022
/lilith-has-a-home	wayback	1	success_no_year_prefix		410		n_a	medium	No year in URL; no Sanity match — assumed pre-2022 / lost content
/lilli-has-a-home	wayback	1	success_no_year_prefix		410		n_a	medium	No year in URL; no Sanity match — assumed pre-2022 / lost content
/lilo	wayback	1	plain_slug_matched		308	/adoption-successes/2022/lilo-2022	matched_to_sanity_slug	medium	Plain slug matched migrated content
/lily	wayback	1	plain_slug_matched		308	/adoption-successes/2024/lily-2024	matched_to_sanity_slug	medium	Plain slug matched migrated content
/links/canine_influenza.html	wayback	1	legacy_html_file		410		n_a	high	Pre-WP static HTML; content not migrated
/logan-has-a-home	wayback	1	success_no_year_prefix		410		n_a	medium	No year in URL; no Sanity match — assumed pre-2022 / lost content
/loki	wayback	1	plain_slug_matched		308	/adoption-successes/2025/loki-2025	matched_to_sanity_slug	medium	Plain slug matched migrated content
/loki-has-a-home	wayback	1	success_no_year_prefix		308	/adoption-successes/2025/loki-2025	matched_to_sanity_slug	medium	No year in URL; cross-referenced JSON to 2025
/loki-has-a-home-2	wayback	1	success_no_year_prefix		308	/adoption-successes/2025/loki-2025	matched_to_sanity_slug	medium	No year in URL; cross-referenced JSON to 2025
/loki-utah	wayback	1	plain_slug_unmatched		410		n_a	medium	Plain single-segment slug — no migrated content; assume pre-2022
/lola	wayback	1	plain_slug_unmatched		410		n_a	medium	Plain single-segment slug — no migrated content; assume pre-2022
/lola-2	wayback	1	plain_slug_unmatched		410		n_a	medium	Plain single-segment slug — no migrated content; assume pre-2022
/lola-has-a-home	wayback	1	success_no_year_prefix		410		n_a	medium	No year in URL; no Sanity match — assumed pre-2022 / lost content
/lottie	wayback	1	plain_slug_unmatched		410		n_a	medium	Plain single-segment slug — no migrated content; assume pre-2022
/lucky	wayback	1	plain_slug_unmatched		410		n_a	medium	Plain single-segment slug — no migrated content; assume pre-2022
/lucky-has-a-home	wayback	1	success_no_year_prefix		410		n_a	medium	No year in URL; no Sanity match — assumed pre-2022 / lost content
/lucky/feed	wayback	1	wp_feed		410		n_a	high	RSS feed — discontinued
/lucy	wayback	1	plain_slug_unmatched		410		n_a	medium	Plain single-segment slug — no migrated content; assume pre-2022
/lucy-has-a-home	wayback	1	success_no_year_prefix		308	/adoption-successes/2023/lucy-feb-2023	matched_to_sanity_slug	medium	No year in URL; cross-referenced JSON to 2023
/lucy-has-a-home-2	wayback	1	success_no_year_prefix		308	/adoption-successes/2023/lucy-feb-2023	matched_to_sanity_slug	medium	No year in URL; cross-referenced JSON to 2023
/lucy-has-a-home-3	wayback	1	success_no_year_prefix		308	/adoption-successes/2023/lucy-feb-2023	matched_to_sanity_slug	medium	No year in URL; cross-referenced JSON to 2023
/ludlow	wayback	1	plain_slug_unmatched		410		n_a	medium	Plain single-segment slug — no migrated content; assume pre-2022
/ludlow-has-a-home	wayback	1	success_no_year_prefix		410		n_a	medium	No year in URL; no Sanity match — assumed pre-2022 / lost content
/luke	wayback	1	plain_slug_unmatched		410		n_a	medium	Plain single-segment slug — no migrated content; assume pre-2022
/luke-has-a-home	wayback	1	success_no_year_prefix		410		n_a	medium	No year in URL; no Sanity match — assumed pre-2022 / lost content
/lulu	wayback	1	plain_slug_unmatched		410		n_a	medium	Plain single-segment slug — no migrated content; assume pre-2022
/lulu-has-a-home	wayback	1	success_no_year_prefix		410		n_a	medium	No year in URL; no Sanity match — assumed pre-2022 / lost content
/luna	wayback	1	plain_slug_matched		308	/adoption-successes/2024/luna-2024	matched_to_sanity_slug	medium	Plain slug matched migrated content
/luna-blue	wayback	1	plain_slug_unmatched		410		n_a	medium	Plain single-segment slug — no migrated content; assume pre-2022
/luna-has-a-home	wayback	1	success_no_year_prefix		308	/adoption-successes/2024/luna-2024	matched_to_sanity_slug	medium	No year in URL; cross-referenced JSON to 2024
/luna-has-a-home-2	wayback	1	success_no_year_prefix		308	/adoption-successes/2024/luna-2024	matched_to_sanity_slug	medium	No year in URL; cross-referenced JSON to 2024
/luna-has-a-home-3	wayback	1	success_no_year_prefix		308	/adoption-successes/2024/luna-2024	matched_to_sanity_slug	medium	No year in URL; cross-referenced JSON to 2024
/luna-has-a-home-4	wayback	1	success_no_year_prefix		308	/adoption-successes/2024/luna-2024	matched_to_sanity_slug	medium	No year in URL; cross-referenced JSON to 2024
/lyric	wayback	1	plain_slug_unmatched		410		n_a	medium	Plain single-segment slug — no migrated content; assume pre-2022
/lyric-has-a-home	wayback	1	success_no_year_prefix		410		n_a	medium	No year in URL; no Sanity match — assumed pre-2022 / lost content
/madi-sue-has-a-home	wayback	1	success_no_year_prefix		410		n_a	medium	No year in URL; no Sanity match — assumed pre-2022 / lost content
/madisue	wayback	1	plain_slug_unmatched		410		n_a	medium	Plain single-segment slug — no migrated content; assume pre-2022
/mae	wayback	1	plain_slug_unmatched		410		n_a	medium	Plain single-segment slug — no migrated content; assume pre-2022
/mae-has-a-home	wayback	1	success_no_year_prefix		410		n_a	medium	No year in URL; no Sanity match — assumed pre-2022 / lost content
/magenta	wayback	1	plain_slug_unmatched		410		n_a	medium	Plain single-segment slug — no migrated content; assume pre-2022
/magenta-has-a-home	wayback	1	success_no_year_prefix		410		n_a	medium	No year in URL; no Sanity match — assumed pre-2022 / lost content
